[Network]
Network Settings
RECORDNAME,DATA
UTDFVERSION,8
Metric,0
yellowTime,4.0
allRedTime,1.0
Walk,7.0
DontWalk,11.0
HV,0.02
PHF,0.92
DefWidth,12
DefFlow,1900
vehLength,25
heavyvehlength,45
criticalgap,4.5
followuptime,2.5
stopthresholdspeed,5.0
criticalmergegap,3.7
growth,1.00
PedSpeed,4.0
LostTimeAdjust,0.0
ScenarioDate,07/21/2022
ScenarioTime,10:45 am

[Nodes]
Node Data
INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed
Turning Speed,319,,15,60,9,15,60,9,,15,60,9,,9,,15,60,9,,,,,,,,
FirstDetect,319,,0,0,,0,0,,,50,50,,,,,50,50,,,,,,,,,
LastDetect,319,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
DetectPhase1,319,,8,8,,4,4,,,2,2,,,,,6,6,,,,,,,,,
DetectPhase2,319,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
DetectPhase3,319,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
DetectPhase4,319,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
SwitchPhase,319,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
numDetects,319,,0,0,,0,0,,,1,1,,,,,1,1,,,,,,,,,
DetectPos1,319,,,,,,,,,0,0,,,,,0,0,,,,,,,,,
DetectSize1,319,,,,,,,,,50,50,,,,,50,50,,,,,,,,,
DetectType1,319,,,,,,,,,3,3,,,,,3,3,,,,,,,,,
DetectExtend1,319,,,,,,,,,0,0,,,,,0,0,,,,,,,,,
DetectQueue1,319,,,,,,,,,0,0,,,,,0,0,,,,,,,,,
DetectDelay1,319,,,,,,,,,0,0,,,,,0,0,,,,,,,,,
Exit Lanes,319,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
CBD,319,,,0,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,319,,43,443,0,21,378,0,,33,43,0,,0,,96,44,0,,,,,,,,
Up Node,320,,323,323,323,1817,1817,1817,,339,339,339,,306,,306,306,306,,,,,,,,
Dest Node,320,,339,1817,306,306,323,339,,1817,306,323,,306,,323,339,1817,,,,,,,,
Lanes,320,,1,1,0,0,1,0,,0,3,0,,0,,0,2,0,,,,,,,,
Shared,320,,0,2,,0,3,,,0,2,,,,,0,2,,,,,,,,,
Width,320,,12,12,12,12,12,12,,12,12,12,,12,,12,12,12,,,,,,,,
Storage,320,,150,,,,,,,,,,,,,,,,,,,,,,,
Taper,320,,25,,,,,,,,,,,,,,,,,,,,,,,
StLanes,320,,1,,,,,,,,,,,,,,,,,,,,,,,
Grade,320,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,320,,,30,,,25,,,,35,,,,,,35,,,,,,,,,
Phase1,320,,,8,,,4,,,,2,,,,,,6,,,,,,,,,
PermPhase1,320,,4,,,4,,,,,,,,,,,,,,,,,,,,
LostTime,320,,5.6,5.6,4,5.6,5.6,4,,4,4.8,4,,4,,4,5,4,,,,,,,,
Lost Time Adjust,320,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
IdealFlow,320,,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,1900,,1900,1900,1900,,,,,,,,
SatFlow,320,,1770,1691,0,0,1852,0,,0,5009,0,,0,,0,3532,0,,,,,,,,
SatFlowPerm,320,,1306,1691,0,0,1852,0,,0,5009,0,,0,,0,3532,0,,,,,,,,
Allow RTOR,320,,1,1,1,1,1,1,,1,1,1,,1,,1,1,1,,,,,,,,
SatFlowRTOR,320,,0,60,0,0,3,0,,0,41,0,,0,,0,2,0,,,,,,,,
Volume,320,,139,35,55,0,76,4,,0,945,109,,0,,0,700,8,,,,,,,,
Peds,320,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Bicycles,320,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
PHF,320,,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,0.92,,0.92,0.92,0.92,,,,,,,,
Growth,320,,100,100,100,100,100,100,,100,100,100,,100,,100,100,100,,,,,,,,
HeavyVehicles,320,,2,2,2,2,2,2,,2,2,2,,2,,2,2,2,,,,,,,,
BusStops,320,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Midblock,320,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
Distance,320,,,656,,,568,,,,787,,,,,,662,,,,,,,,,
TravelTime,320,,,14.9,,,15.5,,,,15.3,,,,,,12.9,,,,,,,,,
Right Channeled,320,,,,0,,,0,,,,0,,,,,,0,,,,,,,,
Alignment,320,,0,0,1,0,0,1,,0,0,1,,3,,0,0,1,,,,,,,,
Enter Blocked,320,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
HeadwayFact,320,,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,,,,,,,
Turning Speed,320,,15,60,9,15,60,9,,15,60,9,,9,,15,60,9,,,,,,,,
FirstDetect,320,,50,50,,50,50,,,,0,,,,,,0,,,,,,,,,
LastDetect,320,,0,0,,0,0,,,,0,,,,,,0,,,,,,,,,
DetectPhase1,320,,4,8,,4,4,,,,2,,,,,,6,,,,,,,,,
DetectPhase2,320,,0,0,,0,0,,,,0,,,,,,0,,,,,,,,,
DetectPhase3,320,,0,0,,0,0,,,,0,,,,,,0,,,,,,,,,
DetectPhase4,320,,0,0,,0,0,,,,0,,,,,,0,,,,,,,,,
SwitchPhase,320,,0,0,,0,0,,,,0,,,,,,0,,,,,,,,,
numDetects,320,,1,1,,1,1,,,,0,,,,,,0,,,,,,,,,
DetectPos1,320,,0,0,,0,0,,,,,,,,,,,,,,,,,,,
DetectSize1,320,,50,50,,50,50,,,,,,,,,,,,,,,,,,,
DetectType1,320,,3,3,,3,3,,,,,,,,,,,,,,,,,,,
DetectExtend1,320,,0,0,,0,0,,,,,,,,,,,,,,,,,,,
DetectQueue1,320,,0,0,,0,0,,,,,,,,,,,,,,,,,,,
DetectDelay1,320,,0,0,,0,0,,,,,,,,,,,,,,,,,,,
Exit Lanes,320,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
CBD,320,,,0,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,320,,151,98,0,0,87,0,,0,1145,0,,0,,0,770,0,,,,,,,,
Up Node,321,,330,330,330,319,319,319,,1570,1570,1570,,1172,,1172,1172,1172,,,,,,,,
Dest Node,321,,1570,319,1172,1172,330,1570,,319,1172,330,,1172,,330,1570,319,,,,,,,,
Lanes,321,,1,1,0,1,1,0,,1,1,0,,0,,0,1,0,,,,,,,,
Shared,321,,0,2,,0,2,,,0,2,,,,,0,3,,,,,,,,,
Width,321,,12,12,12,12,12,12,,12,12,12,,12,,12,12,12,,,,,,,,
Storage,321,,250,,,300,,,,100,,,,,,,,,,,,,,,,
Taper,321,,100,,,25,,,,25,,,,,,,,,,,,,,,,
StLanes,321,,1,,,1,,,,1,,,,,,,,,,,,,,,,
Grade,321,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,321,,,30,,,30,,,,25,,,,,,25,,,,,,,,,
Phase1,321,,3,8,,,4,,,,2,,,,,,6,,,,,,,,,
PermPhase1,321,,8,,,4,,,,2,,,,,,6,,,,,,,,,,
LostTime,321,,4,5,4,5,5,4,,8,8,4,,4,,5,8,4,,,,,,,,
Lost Time Adjust,321,,0,0,0,0,0,0,,3,3,0,,0,,0,3,0,,,,,,,,
IdealFlow,321,,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,1900,,1900,1900,1900,,,,,,,,
SatFlow,321,,1770,1850,0,1770,1781,0,,1770,1652,0,,0,,0,1787,0,,,,,,,,
SatFlowPerm,321,,609,1850,0,1000,1781,0,,1358,1652,0,,0,,0,1686,0,,,,,,,,
Allow RTOR,321,,1,1,1,1,1,1,,1,1,1,,1,,1,1,1,,,,,,,,
SatFlowRTOR,321,,0,7,0,0,37,0,,0,88,0,,0,,0,10,0,,,,,,,,
Volume,321,,204,332,17,39,254,104,,65,27,81,,0,,8,22,9,,,,,,,,
Peds,321,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Bicycles,321,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
PHF,321,,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,0.92,,0.92,0.92,0.92,,,,,,,,
Growth,321,,100,100,100,100,100,100,,100,100,100,,100,,100,100,100,,,,,,,,
HeavyVehicles,321,,2,2,2,2,2,2,,2,2,2,,2,,2,2,2,,,,,,,,
BusStops,321,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Midblock,321,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
Distance,321,,,680,,,652,,,,1296,,,,,,661,,,,,,,,,
TravelTime,321,,,15.5,,,14.8,,,,35.3,,,,,,18.0,,,,,,,,,
Right Channeled,321,,,,0,,,0,,,,0,,,,,,0,,,,,,,,
Alignment,321,,0,0,1,0,0,1,,0,0,1,,3,,0,0,1,,,,,,,,
Enter Blocked,321,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
HeadwayFact,321,,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,,,,,,,
Turning Speed,321,,15,60,9,15,60,9,,15,60,9,,9,,15,60,9,,,,,,,,
FirstDetect,321,,50,0,,0,0,,,50,50,,,,,50,50,,,,,,,,,
LastDetect,321,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
DetectPhase1,321,,3,8,,4,4,,,2,2,,,,,6,6,,,,,,,,,
DetectPhase2,321,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
DetectPhase3,321,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
DetectPhase4,321,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
SwitchPhase,321,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
numDetects,321,,1,0,,0,0,,,1,1,,,,,1,1,,,,,,,,,
DetectPos1,321,,0,,,,,,,0,0,,,,,0,0,,,,,,,,,
DetectSize1,321,,50,,,,,,,50,50,,,,,50,50,,,,,,,,,
DetectType1,321,,3,,,,,,,3,3,,,,,3,3,,,,,,,,,
DetectExtend1,321,,0,,,,,,,0,0,,,,,0,0,,,,,,,,,
DetectQueue1,321,,0,,,,,,,0,0,,,,,0,0,,,,,,,,,
DetectDelay1,321,,0,,,,,,,0,0,,,,,0,0,,,,,,,,,
Exit Lanes,321,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
CBD,321,,,0,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,321,,222,379,0,42,389,0,,71,117,0,,0,,0,43,0,,,,,,,,
Up Node,323,,326,326,326,320,320,320,,2175,2175,2175,,307,,307,307,307,,,,,,,,
Dest Node,323,,2175,320,307,307,326,2175,,320,307,326,,307,,326,2175,320,,,,,,,,
Lanes,323,,1,1,0,1,1,0,,0,0,0,,0,,0,2,0,,,,,,,,
Shared,323,,0,2,,0,2,,,0,0,,,,,0,3,,,,,,,,,
Width,323,,12,12,12,12,12,12,,12,12,12,,12,,12,12,12,,,,,,,,
Storage,323,,100,,,150,,,,,,,,,,400,,,,,,,,,,
Taper,323,,25,,,25,,,,,,,,,,25,,,,,,,,,,
StLanes,323,,1,,,1,,,,,,,,,,1,,,,,,,,,,
Grade,323,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,323,,,30,,,30,,,,30,,,,,,30,,,,,,,,,
Phase1,323,,,8,,,4,,,,,,,,,,6,,,,,,,,2,
PermPhase1,323,,4,,,8,,,,,,,,,,6,,,,,,,,,,
LostTime,323,,8,8,4,8,8,4,,4,4,4,,4,,6,9,4,,,,,,,,
Lost Time Adjust,323,,3,3,0,3,3,0,,0,0,0,,0,,0,3,0,,,,,,,,
IdealFlow,323,,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,1900,,1900,1900,1900,,,,,,,,
SatFlow,323,,1770,1807,0,1770,1831,0,,0,0,0,,0,,0,3265,0,,,,,,,,
SatFlowPerm,323,,1140,1807,0,1125,1831,0,,0,0,0,,0,,0,3265,0,,,,,,,,
Allow RTOR,323,,1,1,1,1,1,1,,1,1,1,,1,,1,1,1,,,,,,,,
SatFlowRTOR,323,,0,26,0,0,14,0,,0,0,0,,0,,0,19,0,,,,,,,,
Volume,323,,71,184,46,33,192,25,,0,0,0,,0,,94,191,30,,,,,,,,
Peds,323,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Bicycles,323,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
PHF,323,,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,0.92,,0.92,0.92,0.92,,,,,,,,
Growth,323,,100,100,100,100,100,100,,100,100,100,,100,,100,100,100,,,,,,,,
HeavyVehicles,323,,2,2,2,2,2,2,,2,2,2,,2,,2,2,2,,,,,,,,
BusStops,323,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Parking,323,,,,,,,,,,,,,,,0,0,,,,,,,,,
Midblock,323,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
Distance,323,,,206,,,656,,,,140,,,,,,664,,,,,,,,,
TravelTime,323,,,4.7,,,14.9,,,,3.2,,,,,,15.1,,,,,,,,,
Right Channeled,323,,,,0,,,0,,,,0,,,,,,0,,,,,,,,
Alignment,323,,0,0,1,0,0,1,,0,0,1,,3,,0,0,1,,,,,,,,
Enter Blocked,323,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
HeadwayFact,323,,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.07,1.00,,,,,,,,
Turning Speed,323,,15,60,9,15,60,9,,15,60,9,,9,,15,60,9,,,,,,,,
FirstDetect,323,,0,0,,0,0,,,,,,,,,0,0,,,,,,,,,
LastDetect,323,,0,0,,0,0,,,,,,,,,0,0,,,,,,,,,
DetectPhase1,323,,4,8,,8,4,,,,,,,,,6,6,,,,,,,,,
DetectPhase2,323,,0,0,,0,0,,,,,,,,,0,0,,,,,,,,,
DetectPhase3,323,,0,0,,0,0,,,,,,,,,0,0,,,,,,,,,
DetectPhase4,323,,0,0,,0,0,,,,,,,,,0,0,,,,,,,,,
SwitchPhase,323,,0,0,,0,0,,,,,,,,,0,0,,,,,,,,,
numDetects,323,,0,0,,0,0,,,,,,,,,0,0,,,,,,,,,
Exit Lanes,323,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
CBD,323,,,0,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,323,,77,250,0,36,236,0,,0,0,0,,0,,0,343,0,,,,,,,,
Up Node,326,,319,319,319,323,323,323,,2175,2175,2175,,309,,309,309,309,,,,,,,,
Dest Node,326,,2175,323,309,309,319,2175,,323,309,319,,309,,319,2175,323,,,,,,,,
Lanes,326,,0,1,0,0,1,0,,0,3,0,,0,,0,0,0,,,,,,,,
Shared,326,,0,2,,0,0,,,0,3,,,,,0,0,,,,,,,,,
Width,326,,12,12,12,12,12,12,,12,12,12,,12,,12,12,12,,,,,,,,
Storage,326,,,,,,,,,,,150,,,,,,,,,,,,,,
Taper,326,,,,,,,,,,,0,,,,,,,,,,,,,,
StLanes,326,,,,,,,,,,,1,,,,,,,,,,,,,,
Grade,326,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,326,,,30,,,30,,,,20,,,,,,30,,,,,,,,,
Phase1,326,,,8,,,4,,,,2,,,,,,,,,,,,,,6,
PermPhase1,326,,,,,,,,,2,,,,,,,,,,,,,,,,
LostTime,326,,4,5,4,4,5,4,,5,8,4,,4,,4,4,4,,,,,,,,
Lost Time Adjust,326,,0,0,0,0,0,0,,0,3,0,,0,,0,0,0,,,,,,,,
IdealFlow,326,,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,1900,,1900,1900,1900,,,,,,,,
SatFlow,326,,0,1814,0,0,1863,0,,0,4622,0,,0,,0,0,0,,,,,,,,
SatFlowPerm,326,,0,1814,0,0,1863,0,,0,4622,0,,0,,0,0,0,,,,,,,,
Allow RTOR,326,,1,1,0,1,1,1,,1,1,1,,1,,1,1,1,,,,,,,,
SatFlowRTOR,326,,0,0,0,0,0,0,,0,60,0,,0,,0,0,0,,,,,,,,
Volume,326,,0,287,70,0,256,0,,25,336,70,,0,,0,0,0,,,,,,,,
Peds,326,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Bicycles,326,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
PHF,326,,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,0.92,,0.92,0.92,0.92,,,,,,,,
Growth,326,,100,100,100,100,100,100,,100,100,100,,100,,100,100,100,,,,,,,,
HeavyVehicles,326,,2,2,2,2,2,2,,2,2,2,,2,,2,2,2,,,,,,,,
BusStops,326,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Midblock,326,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
Distance,326,,,446,,,206,,,,301,,,,,,661,,,,,,,,,
TravelTime,326,,,10.1,,,4.7,,,,10.3,,,,,,15.0,,,,,,,,,
Right Channeled,326,,,,0,,,0,,,,0,,,,,,0,,,,,,,,
Alignment,326,,0,0,1,0,0,1,,0,0,1,,3,,0,0,1,,,,,,,,
Enter Blocked,326,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
HeadwayFact,326,,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,,,,,,,
Turning Speed,326,,15,60,9,15,60,9,,15,60,9,,9,,15,60,9,,,,,,,,
FirstDetect,326,,,0,,,0,,,50,0,,,,,,,,,,,,,,,
LastDetect,326,,,0,,,0,,,0,0,,,,,,,,,,,,,,,
DetectPhase1,326,,,8,,,4,,,2,2,,,,,,,,,,,,,,,
DetectPhase2,326,,,0,,,0,,,0,0,,,,,,,,,,,,,,,
DetectPhase3,326,,,0,,,0,,,0,0,,,,,,,,,,,,,,,
DetectPhase4,326,,,0,,,0,,,0,0,,,,,,,,,,,,,,,
SwitchPhase,326,,,0,,,0,,,0,0,,,,,,,,,,,,,,,
numDetects,326,,,0,,,0,,,1,0,,,,,,,,,,,,,,,
DetectPos1,326,,,,,,,,,0,,,,,,,,,,,,,,,,
DetectSize1,326,,,,,,,,,50,,,,,,,,,,,,,,,,
DetectType1,326,,,,,,,,,3,,,,,,,,,,,,,,,,
DetectExtend1,326,,,,,,,,,0,,,,,,,,,,,,,,,,
DetectQueue1,326,,,,,,,,,0,,,,,,,,,,,,,,,,
DetectDelay1,326,,,,,,,,,0,,,,,,,,,,,,,,,,
Exit Lanes,326,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
CBD,326,,,0,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,326,,0,388,0,0,278,0,,0,468,0,,0,,0,0,0,,,,,,,,
Up Node,330,,333,333,333,321,321,321,,1155,1155,1155,,1173,,1173,1173,1173,,,,,,,,
Dest Node,330,,1155,321,1173,1173,333,1155,,321,1173,333,,1173,,333,1155,321,,,,,,,,
Lanes,330,,1,1,1,1,2,1,,1,2,0,,0,,1,2,1,,,,,,,,
Shared,330,,0,0,,0,0,,,0,2,,,,,0,0,,,,,,,,,
Width,330,,12,12,12,12,12,12,,12,12,12,,12,,12,12,12,,,,,,,,
Storage,330,,,,150,225,,250,,175,,,,,,200,,150,,,,,,,,
Taper,330,,,,50,100,,25,,125,,,,,,50,,25,,,,,,,,
StLanes,330,,,,1,1,,1,,1,,,,,,1,,1,,,,,,,,
Grade,330,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,330,,,35,,,30,,,,35,,,,,,30,,,,,,,,,
Phase1,330,,3,8,,7,4,,,,2,,,,,,6,7,,,,,,,,
PermPhase1,330,,8,,8,4,,4,,2,,,,,,6,,6,,,,,,,,
LostTime,330,,5.8,5.8,5.8,5.8,5.8,5.8,,5.1,5.1,4,,4,,5.1,5.1,5.8,,,,,,,,
Lost Time Adjust,330,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
IdealFlow,330,,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,1900,,1900,1900,1900,,,,,,,,
SatFlow,330,,1770,1863,1583,1770,3539,1583,,1770,3454,0,,0,,1770,3539,1583,,,,,,,,
SatFlowPerm,330,,931,1863,1583,291,3539,1583,,736,3454,0,,0,,376,3539,1583,,,,,,,,
Allow RTOR,330,,1,1,1,1,1,1,,1,1,1,,1,,1,1,1,,,,,,,,
SatFlowRTOR,330,,0,0,142,0,0,166,,0,28,0,,0,,0,0,144,,,,,,,,
Volume,330,,180,523,239,80,281,78,,69,669,130,,0,,68,484,141,,,,,,,,
Peds,330,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Bicycles,330,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
PHF,330,,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,0.92,,0.92,0.92,0.92,,,,,,,,
Growth,330,,100,100,100,100,100,100,,100,100,100,,100,,100,100,100,,,,,,,,
HeavyVehicles,330,,2,2,2,2,2,2,,2,2,2,,2,,2,2,2,,,,,,,,
BusStops,330,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Midblock,330,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
Distance,330,,,1316,,,680,,,,1340,,,,,,662,,,,,,,,,
TravelTime,330,,,25.6,,,15.5,,,,26.1,,,,,,15.0,,,,,,,,,
Right Channeled,330,,,,0,,,0,,,,0,,,,,,0,,,,,,,,
Alignment,330,,0,0,1,0,0,1,,0,0,1,,3,,0,0,1,,,,,,,,
Enter Blocked,330,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
HeadwayFact,330,,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,,,,,,,
Turning Speed,330,,15,60,9,15,60,9,,15,60,9,,9,,15,60,9,,,,,,,,
FirstDetect,330,,50,50,50,50,50,50,,0,0,,,,,50,0,50,,,,,,,,
LastDetect,330,,0,0,0,0,0,0,,0,0,,,,,0,0,0,,,,,,,,
DetectPhase1,330,,3,8,8,7,4,4,,2,2,,,,,6,6,7,,,,,,,,
DetectPhase2,330,,0,0,0,0,0,0,,0,0,,,,,0,0,0,,,,,,,,
DetectPhase3,330,,0,0,0,0,0,0,,0,0,,,,,0,0,0,,,,,,,,
DetectPhase4,330,,0,0,0,0,0,0,,0,0,,,,,0,0,0,,,,,,,,
SwitchPhase,330,,0,0,0,0,0,0,,0,0,,,,,0,0,0,,,,,,,,
numDetects,330,,1,1,1,1,1,1,,0,0,,,,,1,0,1,,,,,,,,
DetectPos1,330,,0,0,0,0,0,0,,,,,,,,0,,0,,,,,,,,
DetectSize1,330,,50,50,50,50,50,50,,,,,,,,50,,50,,,,,,,,
DetectType1,330,,3,3,3,3,3,3,,,,,,,,3,,3,,,,,,,,
DetectExtend1,330,,0,0,0,0,0,0,,,,,,,,0,,0,,,,,,,,
DetectQueue1,330,,0,0,0,0,0,0,,,,,,,,0,,0,,,,,,,,
DetectDelay1,330,,0,0,0,0,0,0,,,,,,,,0,,0,,,,,,,,
Exit Lanes,330,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
CBD,330,,,0,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,330,,196,568,260,87,305,85,,75,868,0,,0,,74,526,153,,,,,,,,
Up Node,339,,340,340,340,1234,1234,1234,,344,344,344,,320,,320,320,320,,,,,,,,
Dest Node,339,,344,1234,320,320,340,344,,1234,320,340,,320,,340,344,1234,,,,,,,,
Lanes,339,,0,1,1,0,1,0,,0,3,0,,0,,0,2,0,,,,,,,,
Shared,339,,0,1,,0,3,,,0,2,,,,,0,2,,,,,,,,,
Width,339,,12,12,12,12,12,12,,12,12,12,,12,,12,12,12,,,,,,,,
Storage,339,,,,,,,,,,,,,,,,,,,,,,,,,
Taper,339,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,339,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,339,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,339,,,25,,,25,,,,35,,,,,,35,,,,,,,,,
Phase1,339,,,8,,,4,,,,2,,,,,,6,,,,,,,,,
PermPhase1,339,,8,,8,4,,,,,,,,,,,,,,,,,,,,
LostTime,339,,4.2,4.2,4.2,4.2,4.2,4,,4,4.8,4,,4,,4,5.2,4,,,,,,,,
Lost Time Adjust,339,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
IdealFlow,339,,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,1900,,1900,1900,1900,,,,,,,,
SatFlow,339,,0,1785,1583,0,1707,0,,0,5040,0,,0,,0,3539,0,,,,,,,,
SatFlowPerm,339,,0,1455,1583,0,1630,0,,0,5040,0,,0,,0,3539,0,,,,,,,,
Allow RTOR,339,,1,1,1,1,1,1,,1,1,1,,1,,1,1,1,,,,,,,,
SatFlowRTOR,339,,0,0,27,0,4,0,,0,23,0,,0,,0,1,0,,,,,,,,
Volume,339,,13,2,16,1,2,4,,0,1065,70,,0,,0,861,3,,,,,,,,
Peds,339,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Bicycles,339,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
PHF,339,,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,0.92,,0.92,0.92,0.92,,,,,,,,
Growth,339,,100,100,100,100,100,100,,100,100,100,,100,,100,100,100,,,,,,,,
HeavyVehicles,339,,2,2,2,2,2,2,,2,2,2,,2,,2,2,2,,,,,,,,
BusStops,339,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Midblock,339,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
Distance,339,,,662,,,516,,,,1133,,,,,,787,,,,,,,,,
TravelTime,339,,,18.1,,,14.1,,,,22.1,,,,,,15.3,,,,,,,,,
Right Channeled,339,,,,0,,,0,,,,0,,,,,,0,,,,,,,,
Alignment,339,,0,0,1,0,0,1,,0,0,1,,3,,0,0,1,,,,,,,,
Enter Blocked,339,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
HeadwayFact,339,,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,,,,,,,
Turning Speed,339,,15,60,9,15,60,9,,15,60,9,,9,,15,60,9,,,,,,,,
FirstDetect,339,,50,50,50,50,50,,,,0,,,,,,0,,,,,,,,,
LastDetect,339,,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,
DetectPhase1,339,,8,8,8,4,4,,,,2,,,,,,6,,,,,,,,,
DetectPhase2,339,,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,
DetectPhase3,339,,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,
DetectPhase4,339,,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,
SwitchPhase,339,,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,
numDetects,339,,1,1,1,1,1,,,,0,,,,,,0,,,,,,,,,
DetectPos1,339,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
DetectSize1,339,,50,50,50,50,50,,,,,,,,,,,,,,,,,,,
DetectType1,339,,3,3,3,3,3,,,,,,,,,,,,,,,,,,,
